食品番号,索引番号,食品名,廃棄率(%),エネルギー(kcal),水分(g),たんぱく質(g),脂質(g),炭水化物(g),食物繊維総量(g),ナトリウム(mg),カリウム(mg),カルシウム(mg),マグネシウム(mg),リン(mg),鉄(mg),亜鉛(mg),銅(mg),マンガン(mg),ヨウ素(μg),セレン(μg),クロム(μg),モリブデン(μg),レチノール(μg),αーカロテン(μg),βーカロテン(μg),βークリプトキサンチン(μg),βーカロテン当量(μg),レチノール活性当量(μg),ビタミンD(μg),αートコフェロール(mg),βートコフェロール(mg),γートコフェロール(mg),δートコフェロール(mg),ビタミンK(μg),ビタミンB1(mg),ビタミンB2(mg),ナイアシン当量(mg),ビタミンB6(mg),ビタミンB12(μg),葉酸(μg),パントテン酸(mg),ビオチン(μg),ビタミンC(mg),食塩相当量g,備考
10351,1572,＜いか・たこ類＞　（いか類）　ほたるいか　つくだ煮,0,245,39.8,27.0,6.7,22.9,0.0,1200.0,96.0,26.0,31.0,270.0,2.7,3.3,6.22,0.19,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,690.0,0.0,1.9,0.0,0.1,0.0,1.0,0.09,0.21,5.9,0.03,17.0,10.0,0.64,0.0,0.0,3.0,
10352,1573,＜いか・たこ類＞　（いか類）　やりいか　生,25,79,79.7,17.6,1.0,0.4,0.0,170.0,300.0,10.0,42.0,280.0,0.1,1.2,0.25,0.02,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4,0.0,0.0,0.0,0.0,0.04,0.03,5.9,0.1,1.1,5.0,0.27,0.0,2.0,0.4,廃棄部位： 内臓等
10353,1574,＜いか・たこ類＞　（いか類）　加工品　するめ,0,304,20.2,69.2,4.3,0.4,0.0,890.0,1100.0,43.0,170.0,1100.0,0.8,5.4,0.99,0.06,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,4.4,0.0,0.0,0.0,0.0,0.1,0.1,24.0,0.34,12.0,11.0,1.57,0.0,0.0,2.3,
10354,1575,＜いか・たこ類＞　（いか類）　加工品　さきいか,0,268,26.4,45.5,3.1,17.3,0.0,2700.0,230.0,23.0,82.0,430.0,1.6,2.8,0.27,0.07,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.7,0.0,0.0,0.0,0.0,0.06,0.09,15.0,0.32,6.9,1.0,0.47,0.0,0.0,6.9,
10355,1576,＜いか・たこ類＞　（いか類）　加工品　くん製,0,202,43.5,35.2,1.5,12.8,0.0,2400.0,240.0,9.0,34.0,330.0,0.7,2.1,0.26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.1,0.0,0.0,0.1,0.15,14.0,0.1,5.3,2.0,0.17,0.0,0.0,6.1,
10356,1577,＜いか・たこ類＞　（いか類）　加工品　切りいかあめ煮,0,310,22.8,22.7,4.7,46.1,0.0,1100.0,210.0,65.0,81.0,300.0,0.8,2.2,0.5,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.3,0.0,0.0,0.06,0.1,10.0,0.1,10.0,12.0,0.17,0.0,0.0,2.8,
10357,1578,＜いか・たこ類＞　（いか類）　加工品　いかあられ,0,289,26.7,20.0,1.8,49.1,0.0,700.0,230.0,18.0,41.0,260.0,0.4,1.3,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.1,0.0,0.0,0.07,0.1,9.8,0.14,3.3,6.0,0.31,0.0,0.0,1.8,
10358,1579,＜いか・たこ類＞　（いか類）　加工品　塩辛,0,114,67.3,15.2,3.4,6.5,0.0,2700.0,170.0,16.0,48.0,210.0,1.1,1.7,1.91,0.03,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,200.0,0.0,3.3,0.0,0.1,0.0,0.0,0.0,0.1,5.5,0.31,17.0,13.0,0.61,0.0,0.0,6.9,試料： 赤作り
10359,1580,＜いか・たこ類＞　（いか類）　加工品　味付け缶詰,0,127,66.9,21.4,1.8,7.7,0.0,700.0,110.0,16.0,38.0,220.0,0.6,2.5,1.12,0.05,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,2.8,0.0,0.0,0.0,0.0,0.02,0.07,5.2,0.11,3.8,4.0,0.2,0.0,0.0,1.8,液汁を除いたもの
10360,1581,＜いか・たこ類＞　（たこ類）　いいだこ　生,0,64,83.2,14.6,0.8,0.1,0.0,250.0,200.0,20.0,43.0,190.0,2.2,3.1,2.96,0.06,0.0,0.0,0.0,0.0,35.0,0.0,9.0,0.0,9.0,36.0,0.0,2.7,0.0,0.0,0.0,0.0,0.01,0.08,5.3,0.11,2.0,37.0,0.7,0.0,1.0,0.6,内臓等を含んだもの
10361,1582,＜いか・たこ類＞　（たこ類）　まだこ　生,15,70,81.1,16.4,0.7,0.1,0.0,280.0,290.0,16.0,55.0,160.0,0.6,1.6,0.3,0.03,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.9,0.0,0.0,0.0,0.0,0.03,0.09,4.3,0.07,1.3,4.0,0.24,0.0,0.0,0.7,廃棄部位： 内臓等
10362,1583,＜いか・たこ類＞　（たこ類）　まだこ　ゆで,0,91,76.2,21.7,0.7,0.1,0.0,230.0,240.0,19.0,52.0,120.0,0.2,1.8,0.43,0.04,8.0,28.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.9,0.0,0.0,0.0,0.0,0.03,0.05,4.6,0.07,1.2,2.0,0.17,5.6,0.0,0.6,内臓等を除きゆでたもの
10432,1584,＜いか・たこ類＞　（たこ類）　みずだこ　生,20,61,83.5,13.4,0.9,0.1,0.0,430.0,270.0,19.0,60.0,150.0,0.1,1.6,0.64,0.04,8.0,46.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.1,1.1,0.0,0.0,0.0,0.0,0.04,0.05,3.7,0.05,0.8,6.0,0.43,2.4,1.0,1.1,廃棄部位： 頭部、内臓
10363,1585,＜その他＞　あみ　つくだ煮,0,230,35.0,19.1,1.8,35.1,0.0,2700.0,350.0,490.0,100.0,410.0,7.1,1.7,0.97,0.63,0.0,0.0,0.0,0.0,170.0,0.0,16.0,0.0,16.0,170.0,0.0,4.7,0.0,0.0,0.0,7.0,0.13,0.21,4.7,0.08,7.0,35.0,0.78,0.0,0.0,6.9,別名： にほんいさざあみ（標準和名）
10364,1586,＜その他＞　あみ　塩辛,0,62,63.7,12.9,1.1,0.8,0.0,7800.0,280.0,460.0,82.0,270.0,0.5,0.8,0.7,0.13,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,65.0,0.0,2.4,0.0,0.0,0.0,0.0,0.07,0.07,3.8,0.09,2.7,22.0,0.61,0.0,0.0,19.8,別名： にほんいさざあみ（標準和名）
10365,1587,＜その他＞　うに　生うに,0,109,73.8,16.0,4.8,3.3,0.0,220.0,340.0,12.0,27.0,390.0,0.9,2.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,63.0,650.0,23.0,700.0,58.0,0.0,3.6,0.0,0.0,0.0,27.0,0.1,0.44,4.4,0.15,1.3,360.0,0.72,0.0,3.0,0.6,"試料： むらさきうに、ばふんうに
生殖巣のみ
（うに全体の場合、廃棄率： 95%、廃棄部位： 殻等）"
10366,1588,＜その他＞　うに　粒うに,0,172,51.8,17.2,5.8,15.6,0.0,3300.0,280.0,46.0,63.0,310.0,1.1,1.9,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,83.0,0.0,3.6,0.1,4.9,4.1,22.0,0.14,0.65,4.9,0.07,5.4,98.0,1.32,0.0,0.0,8.4,
10367,1589,＜その他＞　うに　練りうに,0,166,53.1,13.5,2.9,22.4,0.0,2800.0,230.0,38.0,41.0,220.0,1.8,1.3,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,25.0,0.0,4.4,0.3,7.7,3.8,15.0,0.0,0.3,3.5,0.06,4.8,87.0,1.22,0.0,0.0,7.1,
10368,1590,＜その他＞　おきあみ　生,0,84,78.5,15.0,3.2,0.2,0.0,420.0,320.0,360.0,85.0,310.0,0.8,1.0,2.3,0.15,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,16.0,180.0,0.0,2.5,0.0,0.0,0.0,0.0,0.15,0.26,4.2,0.09,6.2,49.0,0.5,0.0,2.0,1.1,試料： なんきょくおきあみ、冷凍品（殻つき）
10369,1591,＜その他＞　おきあみ　ゆで,0,78,79.8,13.8,3.0,0.0,0.0,620.0,200.0,350.0,110.0,310.0,0.6,0.9,1.83,0.11,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,13.0,150.0,0.0,2.2,0.0,0.0,0.0,0.0,0.21,0.25,3.5,0.07,4.0,36.0,0.3,0.0,1.0,1.6,"試料： なんきょくおきあみ
海水でゆでた後冷凍したもの"
10370,1592,＜その他＞　くらげ　塩蔵　塩抜き,0,21,94.2,5.2,0.1,0.0,0.0,110.0,1.0,2.0,4.0,26.0,0.3,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.0,0.2,3.0,0.0,0.0,0.0,0.3,
10371,1593,＜その他＞　しゃこ　ゆで,0,89,77.2,19.2,1.7,0.2,0.0,310.0,230.0,88.0,40.0,250.0,0.8,3.3,3.46,0.13,0.0,0.0,0.0,0.0,180.0,0.0,15.0,0.0,15.0,180.0,0.0,2.8,0.0,0.0,0.0,0.0,0.26,0.13,4.8,0.06,13.0,15.0,0.3,0.0,0.0,0.8,ゆでしゃこ（むきみ）
10372,1594,＜その他＞　なまこ　生,20,22,92.2,4.6,0.3,0.5,0.0,680.0,54.0,72.0,160.0,25.0,0.1,0.2,0.04,0.03,78.0,37.0,2.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.05,0.02,0.7,0.04,2.3,4.0,0.71,2.6,0.0,1.7,廃棄部位： 内臓等
10373,1595,＜その他＞　なまこ　このわた,0,54,80.2,11.4,1.8,0.5,0.0,1800.0,330.0,41.0,95.0,170.0,4.0,1.4,0.1,0.44,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,75.0,66.0,0.0,0.4,0.0,0.0,0.0,23.0,0.2,0.5,6.5,0.13,11.0,78.0,2.13,0.0,0.0,4.6,内臓を塩辛にしたもの
10374,1596,＜その他＞　ほや　生,80,27,88.8,5.0,0.8,0.8,0.0,1300.0,570.0,32.0,41.0,55.0,5.7,5.3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.01,0.13,1.3,0.02,3.8,32.0,0.33,0.0,3.0,3.3,"試料： まぼや、あかぼや
廃棄部位： 外皮及び内臓"
10375,1597,＜その他＞　ほや　塩辛,0,69,79.7,11.6,1.1,3.8,0.0,1400.0,79.0,14.0,25.0,75.0,3.0,2.5,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.01,0.18,2.5,0.03,5.6,13.0,0.07,0.0,0.0,3.6,
10376,1598,＜水産練り製品＞　かに風味かまぼこ,0,89,75.6,12.1,0.5,9.2,0.0,850.0,76.0,120.0,19.0,77.0,0.2,0.2,0.04,0.02,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,1.0,0.9,0.0,0.4,0.3,0.0,0.01,0.04,2.5,0.01,0.7,3.0,0.08,0.0,1.0,2.2,別名： かにかま
10423,1599,＜水産練り製品＞　黒はんぺん,0,119,70.4,11.2,2.9,13.7,0.9,560.0,110.0,110.0,17.0,150.0,1.0,0.6,0.07,0.05,13.0,30.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,4.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,4.6,0.1,4.8,3.0,0.25,4.2,0.0,1.4,
10377,1600,＜水産練り製品＞　昆布巻きかまぼこ,0,83,76.4,8.9,0.5,11.0,0.0,950.0,430.0,70.0,39.0,55.0,0.3,0.2,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,6.0,0.0,0.3,0.0,0.0,0.0,0.0,0.03,0.08,1.9,0.01,0.0,7.0,0.05,0.0,0.0,2.4,昆布 10 %を使用したもの
10378,1601,＜水産練り製品＞　す巻きかまぼこ,0,89,75.8,12.0,0.8,8.7,0.0,870.0,85.0,25.0,13.0,60.0,0.2,0.2,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.3,0.1,0.0,0.0,0.01,2.8,0.01,0.5,2.0,0.06,0.0,0.0,2.2,
10379,1602,＜水産練り製品＞　蒸しかまぼこ,0,93,74.4,12.0,0.9,9.7,0.0,1000.0,110.0,25.0,14.0,60.0,0.3,0.2,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.01,2.8,0.01,0.3,5.0,0.0,0.0,0.0,2.5,蒸し焼きかまぼこを含む
10380,1603,＜水産練り製品＞　焼き抜きかまぼこ,0,102,72.8,16.2,1.0,7.4,0.0,930.0,100.0,25.0,16.0,60.0,0.2,0.2,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,0.0,0.0,0.0,0.05,0.08,3.8,0.02,0.1,2.0,0.04,0.0,0.0,2.4,
10381,1604,＜水産練り製品＞　焼き竹輪,0,119,69.9,12.2,2.0,13.5,0.0,830.0,95.0,15.0,15.0,110.0,1.0,0.3,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.7,0.1,0.0,0.05,0.08,3.1,0.01,0.8,4.0,0.04,0.0,0.0,2.1,
10382,1605,＜水産練り製品＞　だて巻,0,190,58.8,14.6,7.5,17.6,0.0,350.0,110.0,25.0,11.0,120.0,0.5,0.6,0.04,0.03,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,1.0,1.8,0.0,0.8,0.1,0.0,0.04,0.2,2.6,0.03,0.3,16.0,0.52,0.0,0.0,0.9,
10383,1606,＜水産練り製品＞　つみれ,0,104,75.4,12.0,4.3,6.5,0.0,570.0,180.0,60.0,17.0,120.0,1.0,0.6,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.1,0.3,0.0,0.02,0.2,6.5,0.09,2.2,3.0,0.15,0.0,0.0,1.4,
10384,1607,＜水産練り製品＞　なると,0,80,77.8,7.6,0.4,11.6,0.0,800.0,160.0,15.0,11.0,110.0,0.5,0.2,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.0,0.4,1.0,0.04,0.0,0.0,2.0,
10385,1608,＜水産練り製品＞　はんぺん,0,93,75.7,9.9,1.0,11.4,0.0,590.0,160.0,15.0,13.0,110.0,0.5,0.1,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.2,0.0,0.0,0.01,2.4,0.07,0.4,7.0,0.1,0.0,0.0,1.5,
10386,1609,＜水産練り製品＞　さつま揚げ,0,135,67.5,12.5,3.7,13.9,0.0,730.0,60.0,60.0,14.0,70.0,0.8,0.3,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.6,0.3,0.0,0.05,0.1,2.6,0.02,1.2,5.0,0.04,0.0,0.0,1.9,別名： あげはん
10387,1610,＜水産練り製品＞　魚肉ハム,0,155,66.0,13.4,6.7,11.1,0.0,900.0,110.0,45.0,15.0,50.0,1.0,0.7,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.1,0.6,0.2,0.0,0.2,0.6,7.3,0.05,0.4,5.0,0.21,0.0,0.0,2.3,別名： フィッシュハム
10388,1611,＜水産練り製品＞　魚肉ソーセージ,0,158,66.1,11.5,7.2,12.6,0.0,810.0,70.0,100.0,11.0,200.0,1.0,0.4,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.1,0.0,0.0,0.2,0.6,7.0,0.02,0.3,4.0,0.06,0.0,0.0,2.1,別名： フィッシュソーセージ
11001,1612,＜畜肉類＞　いのしし　肉　脂身つき　生,0,249,60.1,18.8,19.8,0.5,0.0,45.0,270.0,4.0,20.0,170.0,2.5,3.2,0.12,0.01,0.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.4,0.5,0.0,0.1,0.0,1.0,0.24,0.29,9.0,0.35,1.7,1.0,1.02,5.0,1.0,0.1,別名： ぼたん肉
11002,1613,＜畜肉類＞　いのぶた　肉　脂身つき　生,0,275,56.7,18.1,24.1,0.3,0.0,50.0,280.0,4.0,19.0,150.0,0.8,1.8,0.06,0.01,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,1.1,0.4,0.0,0.0,0.0,3.0,0.62,0.16,9.9,0.48,0.7,0.0,1.23,0.0,1.0,0.1,
11003,1614,＜畜肉類＞　うさぎ　肉　赤肉　生,0,131,72.2,20.5,6.3,0.0,0.0,35.0,400.0,5.0,27.0,300.0,1.3,1.0,0.05,0.01,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,1.0,0.1,0.19,12.0,0.53,5.6,7.0,0.74,0.0,1.0,0.1,試料： 家うさぎ
11004,1615,＜畜肉類＞　うし　［和牛肉］　かた　脂身つき　生,0,258,58.8,17.7,22.3,0.3,0.0,47.0,280.0,4.0,19.0,150.0,0.9,4.9,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,7.0,0.08,0.21,7.3,0.32,1.5,6.0,1.0,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪： 4.3 %、筋間脂肪： 11.0 %"
11005,1616,＜畜肉類＞　うし　［和牛肉］　かた　皮下脂肪なし　生,0,239,60.7,18.3,19.8,0.3,0.0,48.0,290.0,4.0,19.0,160.0,0.8,5.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.0,0.08,0.22,7.6,0.33,1.6,6.0,1.04,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
筋間脂肪： 11.5 %"
11006,1617,＜畜肉類＞　うし　［和牛肉］　かた　赤肉　生,0,183,66.3,20.2,12.2,0.3,0.0,52.0,320.0,4.0,21.0,170.0,2.7,5.7,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.0,0.09,0.24,8.3,0.37,1.7,7.0,1.14,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの"
11007,1618,＜畜肉類＞　うし　［和牛肉］　かた　脂身　生,0,692,17.8,4.0,78.0,0.0,0.0,19.0,81.0,2.0,4.0,35.0,0.6,0.4,0.02,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.0,0.1,0.0,23.0,0.02,0.03,1.7,0.06,0.5,1.0,0.24,0.0,0.0,0.0,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪"
11008,1619,＜畜肉類＞　うし　［和牛肉］　かたロース　脂身つき　生,0,380,47.9,13.8,37.4,0.2,0.0,42.0,210.0,3.0,14.0,120.0,0.7,4.6,0.06,0.01,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.5,0.0,0.0,0.0,8.0,0.06,0.17,5.9,0.18,1.1,6.0,0.9,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪： 1.8 %、筋間脂肪： 17.0 %"
11009,1620,＜畜肉類＞　うし　［和牛肉］　かたロース　皮下脂肪なし　生,0,373,48.6,14.0,36.5,0.2,0.0,42.0,210.0,3.0,14.0,120.0,0.7,4.6,0.06,0.01,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.5,0.0,0.0,0.0,8.0,0.06,0.17,6.1,0.18,1.1,6.0,0.91,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
筋間脂肪： 17.4 %"
11010,1621,＜畜肉類＞　うし　［和牛肉］　かたロース　赤肉　生,0,293,56.4,16.5,26.1,0.2,0.0,49.0,240.0,3.0,16.0,140.0,2.4,5.6,0.07,0.01,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.0,0.0,0.0,7.0,0.07,0.21,7.1,0.21,1.2,7.0,1.07,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの"
11011,1622,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身つき　生,0,514,34.5,9.7,56.5,0.1,0.0,39.0,150.0,2.0,10.0,84.0,1.2,2.6,0.03,0.0,1.0,8.0,0.0,1.0,10.0,0.0,3.0,0.0,3.0,11.0,0.0,0.6,0.0,0.1,0.0,8.0,0.04,0.09,4.2,0.15,1.1,3.0,0.35,1.1,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪： 8.8 %、筋間脂肪： 34.6 %"
11249,1623,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身つき　ゆで,0,539,29.2,12.6,58.2,0.1,0.0,20.0,75.0,2.0,8.0,62.0,1.4,3.2,0.03,0.0,1.0,9.0,0.0,0.0,8.0,0.0,3.0,0.0,3.0,8.0,0.0,0.7,0.0,0.1,0.0,8.0,0.03,0.08,3.9,0.13,1.2,3.0,0.2,1.2,0.0,0.1,試料： 黒毛和種（去勢）
11248,1624,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身つき　焼き,0,541,27.7,14.6,56.8,0.2,0.0,50.0,200.0,3.0,13.0,110.0,1.6,3.6,0.04,0.0,1.0,11.0,0.0,1.0,7.0,0.0,3.0,0.0,3.0,8.0,0.0,0.7,0.0,0.1,0.0,9.0,0.05,0.12,5.6,0.19,1.7,5.0,0.49,1.5,1.0,0.1,試料： 黒毛和種（去勢）
11012,1625,＜畜肉類＞　うし　［和牛肉］　リブロース　皮下脂肪なし　生,0,502,36.1,10.3,54.4,0.1,0.0,41.0,160.0,3.0,10.0,88.0,1.3,2.8,0.03,0.0,1.0,8.0,0.0,1.0,10.0,0.0,3.0,0.0,3.0,10.0,0.0,0.6,0.0,0.1,0.0,8.0,0.04,0.09,4.5,0.16,1.2,4.0,0.37,1.1,1.0,0.1,"試料： 黒毛和種（去勢）
筋間脂肪： 37.9 %"
11013,1626,＜畜肉類＞　うし　［和牛肉］　リブロース　赤肉　生,0,395,47.2,14.0,40.0,0.2,0.0,53.0,210.0,3.0,14.0,120.0,1.7,3.9,0.04,0.0,1.0,11.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,7.0,0.0,0.4,0.0,0.0,0.0,7.0,0.05,0.13,6.3,0.23,1.5,5.0,0.5,1.4,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの"
11014,1627,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身　生,0,674,17.7,4.2,78.0,0.0,0.0,20.0,69.0,2.0,4.0,39.0,0.6,0.9,0.01,0.0,0.0,4.0,1.0,0.0,15.0,0.0,4.0,0.0,4.0,16.0,0.0,0.9,0.0,0.1,0.0,10.0,0.02,0.03,1.6,0.05,0.7,2.0,0.15,0.7,0.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪"
11015,1628,＜畜肉類＞　うし　［和牛肉］　サーロイン　脂身つき　生,0,460,40.0,11.7,47.5,0.3,0.0,32.0,180.0,3.0,12.0,100.0,0.9,2.8,0.05,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.6,0.0,0.1,0.0,10.0,0.05,0.12,5.8,0.23,1.1,5.0,0.66,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪： 11.5 %、筋間脂肪： 24.5 %"
11016,1629,＜畜肉類＞　うし　［和牛肉］　サーロイン　皮下脂肪なし　生,0,422,43.7,12.9,42.5,0.3,0.0,34.0,200.0,3.0,13.0,110.0,0.8,3.1,0.05,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.5,0.0,0.1,0.0,9.0,0.05,0.13,6.5,0.26,1.1,6.0,0.72,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
筋間脂肪： 27.7 %"
11017,1630,＜畜肉類＞　うし　［和牛肉］　サーロイン　赤肉　生,0,294,55.9,17.1,25.8,0.4,0.0,42.0,260.0,4.0,18.0,150.0,2.0,4.2,0.07,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,0.1,0.0,7.0,0.07,0.17,8.7,0.35,1.4,8.0,0.93,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの"
11018,1631,＜畜肉類＞　うし　［和牛肉］　ばら　脂身つき　生,0,472,38.4,11.0,50.0,0.1,0.0,44.0,160.0,4.0,10.0,87.0,1.4,3.0,0.09,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0,0.1,0.0,16.0,0.04,0.11,5.2,0.16,1.2,2.0,0.74,0.0,1.0,0.1,"別名： カルビ
試料： 黒毛和種（去勢）"
11019,1632,＜畜肉類＞　うし　［和牛肉］　もも　脂身つき　生,0,235,61.2,19.2,18.7,0.5,0.0,45.0,320.0,4.0,22.0,160.0,2.5,4.0,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,0.09,0.2,9.6,0.34,1.2,8.0,1.09,0.0,1.0,0.1,"試料： 黒毛和種（去勢）
皮下脂肪： 5.6 %、筋間脂肪： 6.8 %"
11020,1633,＜畜肉類＞　うし　［和牛肉］　もも　皮下脂肪なし　生,0,212,63.4,20.2,15.5,0.6,0.0,47.0,330.0,4.0,23.0,170.0,2.7,4.3,0.08,0.01,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.09,0.21,10.0,0.36,1.2,9.0,1.14,2.1,1.0,0.1,"試料： 黒毛和種（去勢）
筋間脂肪： 7.2 %"
11251,1634,＜畜肉類＞　うし　［和牛肉］　もも　皮下脂肪なし　ゆで,0,302,50.1,25.7,23.3,0.2,0.0,23.0,120.0,4.0,15.0,120.0,3.4,6.4,0.1,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,11.0,0.05,0.19,9.0,0.23,1.3,6.0,0.89,2.5,0.0,0.1,試料： 黒毛和種（去勢）
